time,ch1,ch2,ch3,ch4
15.08.2017 19:57:03.734,5,-5,-139,25
15.08.2017 19:57:03.984,4,41,218,20
15.08.2017 19:57:04.234,5,-23,-166,-4
15.08.2017 19:57:04.484,-6,14,-194,2
15.08.2017 19:57:04.753,6,-14,184,12
15.08.2017 19:57:05.003,5,14,-105,36
15.08.2017 19:57:05.503,3,-5,213,30
15.08.2017 19:57:05.753,16,-7,-62,24
15.08.2017 19:57:06.003,-6,-7,-259,13
15.08.2017 19:57:06.253,16,-7,146,14
15.08.2017 19:57:06.503,16,-8,-28,26
15.08.2017 19:57:06.753,5,5,-275,36
15.08.2017 19:57:07.003,4,5,125,20
15.08.2017 19:57:07.253,-5,-1,60,53
15.08.2017 19:57:07.503,-19,10,-284,52
15.08.2017 19:57:07.753,6,-15,16,26
15.08.2017 19:57:08.003,-18,4,143,47
15.08.2017 19:57:08.253,4,-13,-274,40
15.08.2017 19:57:08.503,-5,-8,-41,27
15.08.2017 19:57:09.007,-32,-17,-248,44
15.08.2017 19:57:09.257,5,-4,-132,32
15.08.2017 19:57:09.507,-5,-1,200,41
15.08.2017 19:57:09.757,5,4,-182,14
15.08.2017 19:57:10.007,5,-4,-200,8
15.08.2017 19:57:10.257,-5,-5,197,2
15.08.2017 19:57:10.507,-7,0,-125,15
15.08.2017 19:57:10.757,-5,-12,-251,-4
15.08.2017 19:57:11.007,4,-6,218,44
15.08.2017 19:57:11.257,16,-6,-75,14
15.08.2017 19:57:11.507,5,-13,-267,6
15.08.2017 19:57:11.757,-5,-5,147,3
15.08.2017 19:57:12.007,-20,-18,-4,20
15.08.2017 19:57:12.257,5,-9,-302,-8
15.08.2017 19:57:12.507,-6,8,102,7
15.08.2017 19:57:12.753,6,-6,59,27
15.08.2017 19:57:13.253,2,23,85,25
15.08.2017 19:57:13.503,-17,4,80,48
15.08.2017 19:57:13.753,-5,-9,-284,50
15.08.2017 19:57:14.003,-18,-5,49,45
15.08.2017 19:57:14.253,5,-9,127,38
15.08.2017 19:57:14.503,5,-8,-281,37
15.08.2017 19:57:14.753,5,5,-12,14
15.08.2017 19:57:15.003,-19,-20,167,48
15.08.2017 19:57:15.253,-6,3,-258,37
15.08.2017 19:57:15.503,5,4,-73,36
15.08.2017 19:57:15.753,17,10,144,43
15.08.2017 19:57:16.003,14,0,-230,-5
15.08.2017 19:57:16.253,5,6,-165,21
15.08.2017 19:57:16.503,-5,1,196,6
15.08.2017 19:57:16.745,6,10,-143,9
15.08.2017 19:57:16.995,-8,-18,-225,32
15.08.2017 19:57:17.245,27,-1,199,41
15.08.2017 19:57:17.495,16,-1,-35,29
15.08.2017 19:57:17.745,5,13,-264,28
15.08.2017 19:57:17.995,-6,8,169,-4
15.08.2017 19:57:18.245,5,-10,6,-7
15.08.2017 19:57:18.495,5,5,-293,12
15.08.2017 19:57:18.745,5,-5,125,14
15.08.2017 19:57:18.995,-7,11,36,15
15.08.2017 19:57:19.245,5,9,-301,41
15.08.2017 19:57:19.495,-17,-22,19,40
15.08.2017 19:57:19.745,-25,-3,121,33
15.08.2017 19:57:19.995,-20,-30,-283,44
15.08.2017 19:57:20.245,-16,-10,-70,29
15.08.2017 19:57:20.495,-18,-23,154,41
15.08.2017 19:57:21.003,-22,-45,-95,45
15.08.2017 19:57:21.253,-28,-9,193,38
15.08.2017 19:57:21.503,-5,16,-173,46
15.08.2017 19:57:21.753,16,23,-168,16
15.08.2017 19:57:22.003,5,10,210,18
15.08.2017 19:57:22.253,5,3,-138,14
15.08.2017 19:57:22.503,5,-3,-233,7
15.08.2017 19:57:22.753,-4,14,204,6
15.08.2017 19:57:23.003,4,-18,-96,20
15.08.2017 19:57:23.253,27,-1,-267,29
15.08.2017 19:57:23.503,17,23,187,20
15.08.2017 19:57:23.753,15,-7,-39,23
15.08.2017 19:57:24.003,4,-18,-271,32
15.08.2017 19:57:24.253,5,3,83,14
15.08.2017 19:57:24.503,5,14,104,3
15.08.2017 19:57:24.753,6,-3,-277,33
15.08.2017 19:57:25.003,15,73,36,11
15.08.2017 19:57:25.253,-6,-13,155,41
15.08.2017 19:57:25.503,-5,1,-252,51
15.08.2017 19:57:25.753,-6,-6,-74,47
15.08.2017 19:57:26.003,-17,1,172,39
15.08.2017 19:57:26.503,-10,-51,-176,50
15.08.2017 19:57:26.753,5,-6,201,25
15.08.2017 19:57:27.003,-18,-14,-145,31
15.08.2017 19:57:27.253,-18,-2,-234,18
15.08.2017 19:57:27.503,-6,22,209,41
15.08.2017 19:57:27.753,-14,-27,-105,49
15.08.2017 19:57:28.003,4,41,-236,8
15.08.2017 19:57:28.253,-6,14,192,26
15.08.2017 19:57:28.503,5,-16,-19,32
15.08.2017 19:57:28.859,-14,-13,-282,-19
15.08.2017 19:57:29.109,-9,-4,163,28
15.08.2017 19:57:29.359,-5,1,26,6
15.08.2017 19:57:29.609,5,-13,-301,29
15.08.2017 19:57:29.859,5,14,108,16
15.08.2017 19:57:30.109,5,-23,57,14
15.08.2017 19:57:30.359,5,8,-266,-4
15.08.2017 19:57:30.609,5,2,6,-8
15.08.2017 19:57:30.859,6,-20,114,30
15.08.2017 19:57:31.109,-7,35,-251,-9
15.08.2017 19:57:31.359,16,0,-16,41
15.08.2017 19:57:31.609,-18,18,160,44
15.08.2017 19:57:32.109,-20,6,-39,56
15.08.2017 19:57:32.359,5,3,191,49
15.08.2017 19:57:32.609,-6,4,-215,37
15.08.2017 19:57:32.886,-5,10,-101,32
15.08.2017 19:57:33.136,-19,-11,182,26
15.08.2017 19:57:33.386,-6,-4,-188,20
15.08.2017 19:57:33.636,5,4,-182,37
15.08.2017 19:57:33.886,5,14,203,49
15.08.2017 19:57:34.386,15,0,-221,13
15.08.2017 19:57:34.636,-6,14,190,2
15.08.2017 19:57:34.886,5,-9,-50,17
15.08.2017 19:57:35.136,4,29,-259,32
15.08.2017 19:57:35.386,16,-13,166,18
15.08.2017 19:57:35.636,5,14,5,25
15.08.2017 19:57:35.886,5,5,-275,25
15.08.2017 19:57:36.136,-7,-16,127,9
15.08.2017 19:57:36.386,5,-1,43,6
15.08.2017 19:57:36.636,-5,11,-284,7
15.08.2017 19:57:37.003,2,-33,68,-22
15.08.2017 19:57:37.253,-5,7,-261,10
15.08.2017 19:57:37.503,-17,4,-30,36
15.08.2017 19:57:37.753,-17,-1,164,41
15.08.2017 19:57:38.003,-18,8,-211,55
15.08.2017 19:57:38.253,-6,-10,-114,39
15.08.2017 19:57:38.503,-18,-16,204,32
15.08.2017 19:57:38.753,-15,-4,-182,23
15.08.2017 19:57:39.003,-20,-29,-202,20
15.08.2017 19:57:39.253,-16,-11,187,30
15.08.2017 19:57:39.503,5,-1,-113,41
15.08.2017 19:57:39.753,-5,-14,-224,55
15.08.2017 19:57:40.003,4,17,148,32
15.08.2017 19:57:40.253,-5,0,-27,18
15.08.2017 19:57:40.503,-6,-1,-290,29
15.08.2017 19:57:41.007,4,6,31,32
15.08.2017 19:57:41.257,16,5,-270,2
15.08.2017 19:57:41.507,16,-5,81,32
15.08.2017 19:57:42.007,4,-12,-257,38
15.08.2017 19:57:42.257,16,3,27,25
15.08.2017 19:57:42.507,5,10,132,6
15.08.2017 19:57:42.757,16,0,-252,19
15.08.2017 19:57:43.007,16,21,-57,6
15.08.2017 19:57:43.257,5,3,169,25
15.08.2017 19:57:43.507,-6,-14,-222,42
15.08.2017 19:57:43.757,-5,4,-137,26
15.08.2017 19:57:44.007,-8,-18,194,68
15.08.2017 19:57:44.257,5,-10,-124,40
15.08.2017 19:57:44.507,-14,-11,-226,21
15.08.2017 19:57:44.858,-17,-12,186,40
15.08.2017 19:57:45.108,-8,-41,-50,32
15.08.2017 19:57:45.358,-29,10,-267,6
15.08.2017 19:57:45.608,-5,-10,143,40
15.08.2017 19:57:45.858,-6,-6,-8,24
15.08.2017 19:57:46.108,5,19,-289,43
15.08.2017 19:57:46.358,-17,14,82,37
15.08.2017 19:57:46.608,-6,-8,81,14
15.08.2017 19:57:46.858,-5,-7,-285,15
15.08.2017 19:57:47.108,-7,-20,8,12
15.08.2017 19:57:47.608,4,-47,-281,37
15.08.2017 19:57:47.858,5,2,-61,17
15.08.2017 19:57:48.108,-8,-18,194,8
15.08.2017 19:57:48.358,5,1,-213,15
15.08.2017 19:57:48.608,5,-11,-113,7
15.08.2017 19:57:48.886,6,-15,159,26
15.08.2017 19:57:49.136,3,45,-184,-23
15.08.2017 19:57:49.386,5,-12,-176,20
15.08.2017 19:57:49.636,-6,4,202,25
15.08.2017 19:57:49.886,-6,-7,-139,36
15.08.2017 19:57:50.136,-6,-4,-233,55
15.08.2017 19:57:50.386,-6,-8,180,60
15.08.2017 19:57:50.636,16,-5,-64,56
15.08.2017 19:57:50.886,-5,7,-266,34
15.08.2017 19:57:51.136,-8,-29,158,32
15.08.2017 19:57:51.386,-5,0,26,30
15.08.2017 19:57:51.636,-6,-1,-290,18
15.08.2017 19:57:51.886,6,-23,79,55
15.08.2017 19:57:52.136,4,52,101,20
15.08.2017 19:57:52.386,-5,-31,-300,41
15.08.2017 19:57:52.636,15,22,37,41
15.08.2017 19:57:53.108,-12,32,-266,0
15.08.2017 19:57:53.358,5,-9,-50,17
15.08.2017 19:57:53.608,5,-13,154,17
15.08.2017 19:57:53.858,16,3,-226,3
15.08.2017 19:57:54.108,-5,-17,-140,35
15.08.2017 19:57:54.358,5,-11,204,14
15.08.2017 19:57:54.608,5,14,-127,14
15.08.2017 19:57:54.858,-5,-18,-217,29
15.08.2017 19:57:55.358,14,34,-88,-13
15.08.2017 19:57:55.608,-17,-7,-248,14
15.08.2017 19:57:55.858,-5,-16,147,14
15.08.2017 19:57:56.108,-7,-20,-14,48
15.08.2017 19:57:56.358,-17,-8,-313,37
15.08.2017 19:57:56.608,-6,-31,93,37
15.08.2017 19:57:56.757,-15,8,58,23
15.08.2017 19:57:57.007,-20,-53,-329,44
15.08.2017 19:57:57.257,-7,-28,4,21
15.08.2017 19:57:57.507,-27,1,122,29
15.08.2017 19:57:57.757,-14,18,-262,45
15.08.2017 19:57:58.007,3,-2,-40,38
15.08.2017 19:57:58.257,5,-1,168,31
15.08.2017 19:57:58.507,-6,3,-214,49
15.08.2017 19:57:58.757,5,-16,-117,25
15.08.2017 19:57:59.007,-7,24,214,25
15.08.2017 19:57:59.257,16,-7,-183,14
15.08.2017 19:57:59.507,15,-25,-193,16
15.08.2017 19:57:59.757,16,19,204,11
15.08.2017 19:58:00.007,16,-26,-122,20
15.08.2017 19:58:00.257,5,1,-247,39
15.08.2017 19:58:00.507,16,6,171,-3
15.08.2017 19:58:00.753,6,8,-18,34
15.08.2017 19:58:01.003,15,9,-291,-10
15.08.2017 19:58:01.253,5,-11,122,30
15.08.2017 19:58:01.503,5,10,43,18
15.08.2017 19:58:01.753,-15,3,-285,16
15.08.2017 19:58:02.003,-7,12,80,62
15.08.2017 19:58:02.253,-6,-14,102,54
15.08.2017 19:58:02.503,-6,-9,-291,26
15.08.2017 19:58:03.003,-23,-28,134,51
15.08.2017 19:58:03.253,-5,-11,-263,18
15.08.2017 19:58:03.503,-17,-30,-61,14
15.08.2017 19:58:03.753,-15,-5,145,24
15.08.2017 19:58:04.003,-8,-18,-248,32
15.08.2017 19:58:04.253,-6,-9,-170,38
15.08.2017 19:58:04.503,-6,8,202,42
15.08.2017 19:58:04.757,-14,-20,-172,22
15.08.2017 19:58:05.007,-34,1,-190,35
15.08.2017 19:58:05.257,5,-10,197,18
15.08.2017 19:58:05.507,-4,-10,-131,-21
15.08.2017 19:58:05.757,15,6,-218,42
15.08.2017 19:58:06.007,-7,-16,172,9
15.08.2017 19:58:06.257,5,1,-39,29
15.08.2017 19:58:06.507,5,-8,-281,14
15.08.2017 19:58:06.757,5,1,139,15
15.08.2017 19:58:07.007,16,-5,15,-3
15.08.2017 19:58:07.257,16,-1,-301,17
15.08.2017 19:58:07.507,5,3,59,14
15.08.2017 19:58:07.757,6,-11,76,21
15.08.2017 19:58:08.007,4,-13,-284,51
15.08.2017 19:58:08.507,4,-4,108,66
15.08.2017 19:58:08.729,5,-5,-265,25
15.08.2017 19:58:08.979,-20,-18,-4,57
15.08.2017 19:58:09.229,5,-14,168,19
15.08.2017 19:58:09.479,-16,-9,-242,40
15.08.2017 19:58:09.729,-6,-7,-95,36
15.08.2017 19:58:09.979,5,8,180,20
15.08.2017 19:58:10.229,-6,1,-213,50
15.08.2017 19:58:10.479,5,18,-187,44
15.08.2017 19:58:10.729,-5,-5,207,35
15.08.2017 19:58:10.979,-8,-18,-131,32
15.08.2017 19:58:11.229,5,-10,-252,7
15.08.2017 19:58:11.479,5,-23,187,18
15.08.2017 19:58:11.729,-5,-3,-78,12
15.08.2017 19:58:11.979,15,-20,-275,23
15.08.2017 19:58:12.229,4,-13,174,4
15.08.2017 19:58:12.479,5,-10,-6,18
15.08.2017 19:58:13.003,15,13,132,-13
15.08.2017 19:58:13.253,5,-6,53,4
15.08.2017 19:58:13.503,-20,6,-329,20
15.08.2017 19:58:13.753,-5,-18,54,5
15.08.2017 19:58:14.003,-18,-1,99,18
15.08.2017 19:58:14.253,-6,-20,-269,37
15.08.2017 19:58:14.503,-6,-14,-55,54
15.08.2017 19:58:14.753,5,2,163,39
15.08.2017 19:58:15.003,-18,-23,-223,41
15.08.2017 19:58:15.253,-6,-19,-105,25
15.08.2017 19:58:15.503,-6,8,191,19
15.08.2017 19:58:15.753,-15,-18,-201,26
15.08.2017 19:58:16.253,14,27,235,8
15.08.2017 19:58:16.503,5,-7,-128,48
15.08.2017 19:58:16.858,-5,-14,-214,44
15.08.2017 19:58:17.108,-8,-6,171,32
15.08.2017 19:58:17.358,5,-12,-46,41
15.08.2017 19:58:17.608,5,-8,-281,25
15.08.2017 19:58:17.858,5,-4,130,-1
15.08.2017 19:58:18.108,16,1,51,15
15.08.2017 19:58:18.358,5,6,-288,9
15.08.2017 19:58:18.608,5,2,68,40
15.08.2017 19:58:18.858,27,30,71,32
15.08.2017 19:58:19.108,3,1,-251,-4
15.08.2017 19:58:19.358,27,32,-1,18
15.08.2017 19:58:19.608,5,-12,164,28
15.08.2017 19:58:19.858,-5,6,-245,-9
15.08.2017 19:58:20.108,5,-2,-77,30
15.08.2017 19:58:20.358,-6,-13,188,30
15.08.2017 19:58:20.608,-6,-23,-223,41
15.08.2017 19:58:20.756,-5,-2,-141,43
15.08.2017 19:58:21.006,-19,-32,180,37
15.08.2017 19:58:21.256,-7,-16,-131,32
15.08.2017 19:58:21.506,-18,-5,-244,-3
15.08.2017 19:58:21.756,-25,-14,163,44
15.08.2017 19:58:22.006,-6,7,-43,8
15.08.2017 19:58:22.256,-6,13,-291,27
15.08.2017 19:58:22.506,-18,7,148,55
15.08.2017 19:58:23.006,-6,-14,-289,42
15.08.2017 19:58:23.256,-18,-14,68,20
15.08.2017 19:58:23.506,16,-1,104,31
15.08.2017 19:58:24.006,15,-27,5,18
15.08.2017 19:58:24.256,-6,-4,135,8
15.08.2017 19:58:24.506,16,-9,-236,26
15.08.2017 19:58:24.729,-5,5,-75,25
15.08.2017 19:58:24.979,15,17,206,-5
15.08.2017 19:58:25.229,16,-9,-200,28
15.08.2017 19:58:25.479,5,32,-146,6
15.08.2017 19:58:25.729,5,11,220,29
15.08.2017 19:58:25.979,5,0,-135,17
15.08.2017 19:58:26.229,-6,-1,-212,41
15.08.2017 19:58:26.479,-4,8,185,23
15.08.2017 19:58:26.729,5,-5,-97,68
15.08.2017 19:58:26.979,4,-14,-261,41
15.08.2017 19:58:27.229,5,-1,166,30
15.08.2017 19:58:27.479,-6,-7,-29,36
15.08.2017 19:58:27.729,-14,-1,-257,32
15.08.2017 19:58:27.979,4,-3,131,17
15.08.2017 19:58:28.229,5,18,48,32
15.08.2017 19:58:28.479,-6,11,-290,40
15.08.2017 19:58:28.858,-4,-39,58,51
15.08.2017 19:58:29.108,-8,41,101,32
15.08.2017 19:58:29.608,-11,26,86,33
15.08.2017 19:58:29.858,6,6,123,24
15.08.2017 19:58:30.108,-7,-21,-264,1
15.08.2017 19:58:30.358,-6,4,-73,2
15.08.2017 19:58:30.608,5,-19,169,14
15.08.2017 19:58:30.858,-15,15,-202,25
15.08.2017 19:58:31.108,15,5,-178,8
15.08.2017 19:58:31.358,5,-3,223,19
15.08.2017 19:58:31.608,5,-1,-123,18
15.08.2017 19:58:31.858,6,8,-235,1
15.08.2017 19:58:32.108,-6,-4,203,20
15.08.2017 19:58:32.358,-17,1,-59,15
15.08.2017 19:58:32.608,5,-15,-266,32
15.08.2017 19:58:33.006,4,-13,5,63
15.08.2017 19:58:33.256,-17,-8,-292,37
15.08.2017 19:58:33.506,5,2,127,15
15.08.2017 19:58:33.756,-26,2,46,40
15.08.2017 19:58:34.006,-8,6,-318,20
15.08.2017 19:58:34.256,-15,5,52,36
15.08.2017 19:58:34.506,5,10,111,41
15.08.2017 19:58:34.756,5,-6,-254,37
15.08.2017 19:58:35.006,-8,17,-15,68
15.08.2017 19:58:35.256,5,3,181,38
15.08.2017 19:58:35.506,-16,12,-210,29
15.08.2017 19:58:35.756,16,5,-106,14
15.08.2017 19:58:36.006,15,-6,230,20
15.08.2017 19:58:36.256,16,3,-193,14
15.08.2017 19:58:36.506,5,8,-133,7
15.08.2017 19:58:36.756,-4,10,181,42
15.08.2017 19:58:37.256,15,35,-197,-12
15.08.2017 19:58:37.506,16,4,202,25
15.08.2017 19:58:37.756,-5,8,-88,10
15.08.2017 19:58:38.006,-8,-14,-261,17
15.08.2017 19:58:38.256,-5,11,166,18
15.08.2017 19:58:38.506,-17,3,-6,25
15.08.2017 19:58:38.756,5,5,-286,25
15.08.2017 19:58:39.006,-7,-20,156,48
15.08.2017 19:58:39.256,-6,3,49,37
15.08.2017 19:58:39.506,-17,-8,-281,25
15.08.2017 19:58:39.756,-23,20,56,23
15.08.2017 19:58:40.006,-11,-13,112,-5
15.08.2017 19:58:40.256,-7,18,-288,32
15.08.2017 19:58:40.506,-16,-9,-8,28
15.08.2017 19:58:40.748,-5,-21,138,41
15.08.2017 19:58:40.998,-20,5,-294,44
15.08.2017 19:58:41.248,-16,-2,-35,32
15.08.2017 19:58:41.498,-6,-10,161,39
15.08.2017 19:58:41.748,-5,-6,-205,13
15.08.2017 19:58:41.998,15,-18,-131,20
15.08.2017 19:58:42.248,-5,22,197,7
15.08.2017 19:58:42.748,4,-12,-150,13
15.08.2017 19:58:42.998,16,31,225,20
15.08.2017 19:58:43.248,5,25,-116,37
15.08.2017 19:58:43.498,27,21,-223,18
15.08.2017 19:58:43.748,6,5,209,14
15.08.2017 19:58:43.998,15,-5,-97,32
15.08.2017 19:58:44.248,5,-9,-269,14
15.08.2017 19:58:44.498,5,-10,185,18
15.08.2017 19:58:45.005,3,-32,-301,45
15.08.2017 19:58:45.255,5,-9,159,49
15.08.2017 19:58:45.505,-6,-14,23,42
15.08.2017 19:58:45.755,-15,4,-285,26
15.08.2017 19:58:46.005,4,41,148,20
15.08.2017 19:58:46.255,-5,-10,48,18
15.08.2017 19:58:46.505,-6,14,-281,25
15.08.2017 19:58:46.755,-16,-9,56,39
15.08.2017 19:58:47.005,-18,5,96,59
15.08.2017 19:58:47.255,-17,-9,-280,38
15.08.2017 19:58:47.505,6,8,32,13
15.08.2017 19:58:47.755,-8,-27,122,42
15.08.2017 19:58:48.005,5,-20,-264,13
15.08.2017 19:58:48.255,-6,-8,-94,14
15.08.2017 19:58:48.505,-6,-19,179,3
15.08.2017 19:58:48.755,-5,5,-212,25
15.08.2017 19:58:49.005,4,-14,-123,-7
15.08.2017 19:58:49.255,5,41,205,21
15.08.2017 19:58:49.505,5,0,-146,29
15.08.2017 19:58:49.755,6,-5,-192,2
15.08.2017 19:58:50.005,-18,-14,212,7
15.08.2017 19:58:50.505,3,-2,-224,38
15.08.2017 19:58:50.755,-5,5,190,14
15.08.2017 19:58:51.005,-6,-2,-89,41
15.08.2017 19:58:51.255,5,-24,-267,53
15.08.2017 19:58:51.505,-6,-1,153,29
15.08.2017 19:58:51.755,-5,6,-3,35
15.08.2017 19:58:52.005,-7,2,-275,24
15.08.2017 19:58:52.255,5,14,113,14
15.08.2017 19:58:52.505,-6,3,71,37
15.08.2017 19:58:52.759,6,-36,-301,48
15.08.2017 19:58:53.009,-5,6,87,34
15.08.2017 19:58:53.259,3,35,145,63
15.08.2017 19:58:53.509,-5,-1,-273,31
15.08.2017 19:58:53.759,-6,-7,-19,36
15.08.2017 19:58:54.009,5,-14,147,32
15.08.2017 19:58:54.259,5,-8,-225,14
15.08.2017 19:58:54.509,5,-2,-122,6
15.08.2017 19:58:54.759,-5,4,192,15
15.08.2017 19:58:55.009,5,8,-177,8
15.08.2017 19:58:55.259,6,6,-171,46
15.08.2017 19:58:55.509,15,10,210,5
15.08.2017 19:58:55.759,5,1,-113,18
15.08.2017 19:58:56.009,-8,30,-213,32
15.08.2017 19:58:56.259,-5,0,198,7
15.08.2017 19:58:56.509,5,-8,-84,2
15.08.2017 19:58:56.755,-5,-2,-257,0
15.08.2017 19:58:57.005,-8,-18,205,44
15.08.2017 19:58:57.255,5,-24,-56,30
15.08.2017 19:58:57.505,-6,-11,-291,28
15.08.2017 19:58:57.755,-16,-5,119,22
15.08.2017 19:58:58.005,-24,-5,46,47
15.08.2017 19:58:58.255,-10,1,-337,9
15.08.2017 19:58:58.505,-16,-20,25,17
15.08.2017 19:58:58.755,-15,-15,82,24
15.08.2017 19:58:59.005,-8,9,-261,41
15.08.2017 19:58:59.255,-7,6,4,56
15.08.2017 19:58:59.505,-16,-9,121,50
