time,ch1,ch2,ch3,ch4
15.08.2017 19:39:54.754,-5,4,-41,26
15.08.2017 19:39:55.004,15,-10,166,35
15.08.2017 19:39:55.254,16,5,-201,14
15.08.2017 19:39:55.504,5,-25,-100,31
15.08.2017 19:39:55.754,17,30,172,1
15.08.2017 19:39:56.004,3,-35,-203,22
15.08.2017 19:39:56.254,-6,-2,-122,6
15.08.2017 19:39:56.504,6,-2,183,22
15.08.2017 19:39:56.734,16,-3,-197,43
15.08.2017 19:39:56.984,3,46,-184,27
15.08.2017 19:39:57.234,-6,-8,191,25
15.08.2017 19:39:57.484,-16,0,-102,30
15.08.2017 19:39:57.734,-5,-6,-238,23
15.08.2017 19:39:57.984,5,-14,167,30
15.08.2017 19:39:58.234,-6,-8,-39,25
15.08.2017 19:39:58.734,-8,-41,147,56
15.08.2017 19:39:58.984,-6,-14,2,55
15.08.2017 19:39:59.234,-17,-12,-279,51
15.08.2017 19:39:59.484,-6,-1,121,29
15.08.2017 19:39:59.734,-5,1,58,29
15.08.2017 19:39:59.984,5,46,-285,14
15.08.2017 19:40:00.234,-6,-4,13,20
15.08.2017 19:40:00.484,-17,-10,139,27
15.08.2017 19:40:01.113,-9,0,-79,37
15.08.2017 19:40:01.363,27,21,191,11
15.08.2017 19:40:01.613,3,-24,-226,36
15.08.2017 19:40:01.863,5,2,-167,-5
15.08.2017 19:40:02.113,-6,-13,199,-5
15.08.2017 19:40:02.363,5,3,-116,-9
15.08.2017 19:40:02.613,16,5,-216,13
15.08.2017 19:40:02.863,5,-4,204,22
15.08.2017 19:40:03.113,16,29,-108,32
15.08.2017 19:40:03.363,-6,23,-213,28
15.08.2017 19:40:03.613,-6,4,179,36
15.08.2017 19:40:03.863,-16,-11,-70,41
15.08.2017 19:40:04.113,-20,-30,-294,44
15.08.2017 19:40:04.363,5,-8,151,27
15.08.2017 19:40:04.613,-6,-19,-28,37
15.08.2017 19:40:04.757,-5,8,-256,33
15.08.2017 19:40:05.007,-20,-30,101,57
15.08.2017 19:40:05.257,-6,-26,46,32
15.08.2017 19:40:05.507,-17,11,-279,28
15.08.2017 19:40:05.757,5,-17,52,37
15.08.2017 19:40:06.007,16,20,112,7
15.08.2017 19:40:06.257,5,-7,-285,15
15.08.2017 19:40:06.507,-8,42,28,18
15.08.2017 19:40:06.757,-5,-9,125,19
15.08.2017 19:40:07.007,3,-14,-267,52
15.08.2017 19:40:07.257,16,15,-54,36
15.08.2017 19:40:07.507,16,-12,176,41
15.08.2017 19:40:07.757,5,-1,-230,7
15.08.2017 19:40:08.007,4,-41,-132,7
15.08.2017 19:40:08.257,-5,0,186,7
15.08.2017 19:40:08.507,16,-13,-167,-5
15.08.2017 19:40:08.753,6,8,-170,23
15.08.2017 19:40:09.003,5,-5,185,23
15.08.2017 19:40:09.253,14,13,-128,10
15.08.2017 19:40:09.503,-16,-1,-230,19
15.08.2017 19:40:09.753,-17,4,190,37
15.08.2017 19:40:10.003,-6,-8,-50,37
15.08.2017 19:40:10.253,5,-14,-277,20
15.08.2017 19:40:10.503,-16,-1,157,31
15.08.2017 19:40:10.753,-6,-8,-17,49
15.08.2017 19:40:11.003,-18,-14,-311,43
15.08.2017 19:40:11.253,-17,-6,112,47
15.08.2017 19:40:11.503,-17,-19,37,59
15.08.2017 19:40:12.003,1,-32,69,-1
15.08.2017 19:40:12.253,-6,3,104,26
15.08.2017 19:40:12.503,-5,-10,-295,6
15.08.2017 19:40:12.753,-5,-17,42,4
15.08.2017 19:40:13.003,-8,29,124,44
15.08.2017 19:40:13.253,5,-22,-279,40
15.08.2017 19:40:13.503,16,5,-1,25
15.08.2017 19:40:13.753,5,-2,144,6
15.08.2017 19:40:14.003,4,-14,-284,5
15.08.2017 19:40:14.253,-5,10,-59,8
15.08.2017 19:40:14.503,5,-8,169,3
15.08.2017 19:40:14.753,5,11,-220,18
15.08.2017 19:40:15.003,27,21,-112,17
15.08.2017 19:40:15.253,5,-21,185,40
15.08.2017 19:40:15.503,-6,14,-182,36
15.08.2017 19:40:15.753,-5,-16,-149,36
15.08.2017 19:40:16.003,-7,3,201,36
15.08.2017 19:40:16.253,4,-3,-158,29
15.08.2017 19:40:16.503,-5,-14,-172,23
15.08.2017 19:40:16.863,-3,-27,150,11
15.08.2017 19:40:17.113,-24,-4,-190,51
15.08.2017 19:40:17.363,-18,-13,-190,53
15.08.2017 19:40:17.613,-16,-9,195,50
15.08.2017 19:40:17.863,-5,-17,-161,35
15.08.2017 19:40:18.113,-6,-8,-214,26
15.08.2017 19:40:18.363,-6,-2,178,30
15.08.2017 19:40:18.613,-6,10,-90,17
15.08.2017 19:40:18.863,-15,-14,-245,23
15.08.2017 19:40:19.113,4,5,183,32
15.08.2017 19:40:19.363,-6,-13,-23,30
15.08.2017 19:40:19.863,17,8,-276,5
15.08.2017 19:40:20.113,4,-23,27,25
15.08.2017 19:40:20.363,5,-1,-294,-4
15.08.2017 19:40:20.613,5,-5,126,-14
15.08.2017 19:40:21.003,15,4,-313,-5
15.08.2017 19:40:21.253,5,5,68,35
15.08.2017 19:40:21.503,-5,-10,79,40
15.08.2017 19:40:21.753,-29,-2,-301,30
15.08.2017 19:40:22.003,5,-13,55,41
15.08.2017 19:40:22.253,-4,-3,104,34
15.08.2017 19:40:22.503,-8,-17,-294,32
15.08.2017 19:40:22.753,-6,-1,-1,41
15.08.2017 19:40:23.003,-18,-16,161,32
15.08.2017 19:40:23.253,-17,-11,-246,40
15.08.2017 19:40:23.503,5,4,-62,36
15.08.2017 19:40:23.753,-14,-20,146,62
15.08.2017 19:40:24.003,4,21,-239,5
15.08.2017 19:40:24.253,5,-2,-101,30
15.08.2017 19:40:24.503,-6,3,180,25
15.08.2017 19:40:24.863,-15,-12,-215,10
15.08.2017 19:40:25.113,-8,-6,-143,32
15.08.2017 19:40:25.363,5,-14,192,43
15.08.2017 19:40:25.613,5,2,-135,40
15.08.2017 19:40:25.863,5,-8,-203,25
15.08.2017 19:40:26.113,-6,-14,223,7
15.08.2017 19:40:26.363,-6,-2,-112,18
15.08.2017 19:40:26.613,-5,-7,-221,5
15.08.2017 19:40:26.863,16,14,191,3
15.08.2017 19:40:27.113,16,9,-77,-16
15.08.2017 19:40:27.363,16,-6,-254,37
15.08.2017 19:40:27.613,-8,19,156,18
15.08.2017 19:40:27.863,-5,-13,-26,23
15.08.2017 19:40:28.113,-7,-13,-296,40
15.08.2017 19:40:28.363,-6,-24,101,31
15.08.2017 19:40:28.613,5,-13,43,29
15.08.2017 19:40:28.757,-14,8,-282,3
15.08.2017 19:40:29.007,-20,-30,54,57
15.08.2017 19:40:29.257,-28,-29,113,47
15.08.2017 19:40:29.507,-6,-11,-268,50
15.08.2017 19:40:29.757,-27,-10,-17,41
15.08.2017 19:40:30.007,6,9,119,43
15.08.2017 19:40:30.257,-8,14,-234,23
15.08.2017 19:40:30.507,-6,18,-76,21
15.08.2017 19:40:30.757,-5,-7,170,4
15.08.2017 19:40:31.007,-19,-11,-251,26
15.08.2017 19:40:31.257,5,-14,-112,30
15.08.2017 19:40:31.507,27,-1,188,30
15.08.2017 19:40:31.757,16,-8,-214,25
15.08.2017 19:40:32.007,-6,-18,-128,24
15.08.2017 19:40:32.257,5,-14,192,20
15.08.2017 19:40:32.507,5,-2,-167,-5
15.08.2017 19:40:32.999,14,-53,185,5
15.08.2017 19:40:33.249,16,23,-125,16
15.08.2017 19:40:33.499,-5,5,-205,35
15.08.2017 19:40:33.749,-5,0,186,29
15.08.2017 19:40:33.999,-7,-1,-113,51
15.08.2017 19:40:34.249,-5,-12,-220,19
15.08.2017 19:40:34.499,-6,3,191,25
15.08.2017 19:40:34.749,5,-10,-103,29
15.08.2017 19:40:34.999,-18,-17,-254,10
15.08.2017 19:40:35.249,-7,-23,162,40
15.08.2017 19:40:35.499,-27,-10,-50,40
15.08.2017 19:40:35.749,-5,-5,-266,57
15.08.2017 19:40:35.999,15,-14,176,29
15.08.2017 19:40:36.249,-7,17,-7,32
15.08.2017 19:40:36.499,-17,11,-290,41
15.08.2017 19:40:36.753,-14,-49,108,20
15.08.2017 19:40:37.003,-22,26,41,35
15.08.2017 19:40:37.253,-6,-19,-302,25
15.08.2017 19:40:37.503,16,2,100,28
15.08.2017 19:40:37.753,-3,-14,13,6
15.08.2017 19:40:38.003,-10,-4,-298,52
15.08.2017 19:40:38.253,5,-4,64,10
15.08.2017 19:40:38.503,5,-16,93,-3
15.08.2017 19:40:38.753,-5,7,-266,1
15.08.2017 19:40:39.003,27,6,-5,-17
15.08.2017 19:40:39.253,16,-9,152,5
15.08.2017 19:40:39.503,-6,22,-234,29
15.08.2017 19:40:39.753,6,-14,-87,34
15.08.2017 19:40:40.003,-8,41,218,44
15.08.2017 19:40:40.253,-6,-4,-188,42
15.08.2017 19:40:40.503,6,-4,-149,14
15.08.2017 19:40:41.112,-9,-24,-174,38
15.08.2017 19:40:41.362,-17,-7,-194,36
15.08.2017 19:40:41.612,-6,-13,177,30
15.08.2017 19:40:41.862,-26,-19,-115,50
15.08.2017 19:40:42.112,15,6,-260,32
15.08.2017 19:40:42.362,-5,-6,168,36
15.08.2017 19:40:42.612,-6,4,-29,25
15.08.2017 19:40:42.862,-5,-3,-283,21
15.08.2017 19:40:43.112,-20,29,171,32
15.08.2017 19:40:43.362,7,-17,-16,0
15.08.2017 19:40:43.612,-11,26,-269,47
15.08.2017 19:40:43.862,17,5,69,27
15.08.2017 19:40:44.112,4,-18,124,32
15.08.2017 19:40:44.362,-6,-1,-290,29
15.08.2017 19:40:44.612,5,-8,-17,3
15.08.2017 19:40:44.753,6,19,164,23
15.08.2017 19:40:45.003,4,-22,-281,-14
15.08.2017 19:40:45.253,5,-7,-84,2
15.08.2017 19:40:45.503,16,4,168,14
15.08.2017 19:40:45.753,-16,0,-220,18
15.08.2017 19:40:46.003,-8,5,-131,57
15.08.2017 19:40:46.253,5,-13,211,30
15.08.2017 19:40:46.503,-5,-4,-161,12
15.08.2017 19:40:46.753,-5,0,-188,29
15.08.2017 19:40:47.003,-7,-13,231,28
15.08.2017 19:40:47.253,-18,-4,-122,20
15.08.2017 19:40:47.503,-16,1,-221,40
15.08.2017 19:40:47.753,-5,-5,185,45
15.08.2017 19:40:48.003,-7,11,-90,40
15.08.2017 19:40:48.253,-4,-14,-240,58
15.08.2017 19:40:48.503,4,18,146,19
15.08.2017 19:40:48.753,-15,-13,5,32
15.08.2017 19:40:49.003,-20,5,-306,20
15.08.2017 19:40:49.253,5,-8,104,25
15.08.2017 19:40:49.503,5,8,63,21
15.08.2017 19:40:49.753,5,-23,-290,29
15.08.2017 19:40:50.003,5,-9,71,38
15.08.2017 19:40:50.253,-6,8,113,8
15.08.2017 19:40:50.503,-5,-1,-262,19
15.08.2017 19:40:50.753,5,2,17,4
15.08.2017 19:40:51.003,16,5,138,14
15.08.2017 19:40:51.253,15,42,-272,-18
15.08.2017 19:40:51.503,5,3,-72,14
15.08.2017 19:40:51.753,-5,-1,188,30
15.08.2017 19:40:52.003,5,8,-221,32
15.08.2017 19:40:52.253,-6,-8,-149,37
15.08.2017 19:40:52.503,5,-13,199,53
15.08.2017 19:40:52.753,5,5,-139,14
15.08.2017 19:40:53.003,4,-30,-202,32
15.08.2017 19:40:53.253,-17,1,206,5
15.08.2017 19:40:53.503,-17,3,-94,25
15.08.2017 19:40:54.003,0,11,230,35
15.08.2017 19:40:54.253,-16,-11,-27,41
15.08.2017 19:40:54.503,-15,-16,-286,36
15.08.2017 19:40:54.753,-16,-1,147,31
15.08.2017 19:40:55.003,-21,-15,8,41
15.08.2017 19:40:55.253,-5,13,-274,17
15.08.2017 19:40:55.503,5,-8,81,25
15.08.2017 19:40:55.753,5,0,69,18
15.08.2017 19:40:56.003,4,-24,-285,51
15.08.2017 19:40:56.253,-5,10,27,19
15.08.2017 19:40:56.503,5,-4,147,8
15.08.2017 19:40:56.862,6,3,-269,17
15.08.2017 19:40:57.112,15,26,13,-14
15.08.2017 19:40:57.362,16,11,175,-6
15.08.2017 19:40:57.612,5,2,-253,5
15.08.2017 19:40:57.862,5,9,-67,31
15.08.2017 19:40:58.112,-6,-14,181,32
15.08.2017 19:40:58.362,5,9,-208,31
15.08.2017 19:40:58.612,-6,-8,-138,37
15.08.2017 19:40:58.862,-4,21,210,11
15.08.2017 19:40:59.112,3,-40,-187,50
15.08.2017 19:40:59.362,-6,-1,-223,29
15.08.2017 19:40:59.612,-18,-1,199,18
15.08.2017 19:40:59.862,-14,5,-95,49
15.08.2017 19:41:00.112,15,-1,-239,27
15.08.2017 19:41:00.362,-6,21,189,41
15.08.2017 19:41:00.612,5,12,-36,50
15.08.2017 19:41:00.753,-14,-48,-284,41
15.08.2017 19:41:01.003,-10,40,209,8
15.08.2017 19:41:01.253,-6,-13,-1,41
15.08.2017 19:41:01.753,3,-8,135,45
15.08.2017 19:41:02.003,5,-9,60,38
15.08.2017 19:41:02.253,-6,-14,-289,32
15.08.2017 19:41:02.503,-5,-1,28,19
15.08.2017 19:41:02.753,5,0,140,5
15.08.2017 19:41:03.003,5,10,-245,-5
15.08.2017 19:41:03.253,5,26,-62,2
15.08.2017 19:41:03.503,5,20,191,7
15.08.2017 19:41:03.753,16,2,-221,5
15.08.2017 19:41:04.003,-17,11,-113,29
15.08.2017 19:41:04.253,17,-49,148,31
15.08.2017 19:41:04.503,-9,41,-145,43
15.08.2017 19:41:04.729,5,-10,-199,18
15.08.2017 19:41:04.979,4,-30,159,32
15.08.2017 19:41:05.229,-16,1,-50,18
15.08.2017 19:41:05.479,-17,-16,-282,23
15.08.2017 19:41:05.729,-6,-14,124,20
15.08.2017 19:41:05.979,5,-3,33,41
15.08.2017 19:41:06.229,-6,10,-301,41
15.08.2017 19:41:06.479,-5,-14,70,56
15.08.2017 19:41:06.729,-18,8,113,32
15.08.2017 19:41:06.979,-18,10,-278,41
15.08.2017 19:41:07.229,-17,11,-3,28
15.08.2017 19:41:07.479,5,-12,165,29
15.08.2017 19:41:07.729,6,13,-238,7
15.08.2017 19:41:07.979,4,-30,-96,32
15.08.2017 19:41:08.229,16,10,190,31
15.08.2017 19:41:08.479,4,-25,-193,16
15.08.2017 19:41:08.862,-4,13,-133,30
15.08.2017 19:41:09.112,4,-23,180,-13
15.08.2017 19:41:09.362,27,9,-131,32
15.08.2017 19:41:09.612,4,6,-248,-5
15.08.2017 19:41:09.862,6,-4,185,2
15.08.2017 19:41:10.112,-8,18,-50,32
15.08.2017 19:41:10.362,5,-10,-263,29
15.08.2017 19:41:10.612,-7,-14,186,41
15.08.2017 19:41:10.862,7,5,-36,7
15.08.2017 19:41:11.112,-9,-15,-279,41
15.08.2017 19:41:11.362,-5,2,121,17
15.08.2017 19:41:11.612,-19,-14,26,16
15.08.2017 19:41:11.862,-5,2,-269,18
15.08.2017 19:41:12.112,-5,-1,77,43
15.08.2017 19:41:12.362,-10,-2,59,25
15.08.2017 19:41:12.612,-6,2,-269,50
15.08.2017 19:41:12.753,-4,-26,6,37
15.08.2017 19:41:13.003,-20,6,122,43
15.08.2017 19:41:13.253,-18,-2,-245,30
15.08.2017 19:41:13.503,-6,-8,-84,25
15.08.2017 19:41:13.753,-5,-11,176,18
15.08.2017 19:41:14.003,4,-26,-215,17
15.08.2017 19:41:14.253,-5,1,-113,29
15.08.2017 19:41:14.503,-17,-8,179,37
15.08.2017 19:41:15.003,2,-14,-179,-18
15.08.2017 19:41:15.253,5,11,196,5
15.08.2017 19:41:15.503,16,4,-116,14
15.08.2017 19:41:15.753,6,1,-216,8
15.08.2017 19:41:16.003,4,9,187,5
15.08.2017 19:41:16.253,-6,-13,-68,41
15.08.2017 19:41:16.503,16,-5,-265,25
15.08.2017 19:41:16.752,16,6,186,23
15.08.2017 19:41:17.002,4,-33,-11,60
15.08.2017 19:41:17.252,-6,-7,-292,25
15.08.2017 19:41:17.502,-6,-8,137,14
15.08.2017 19:41:17.752,-17,-11,19,5
15.08.2017 19:41:18.002,-7,22,-320,28
15.08.2017 19:41:18.252,5,-18,76,38
15.08.2017 19:41:18.502,-17,-11,63,62
15.08.2017 19:41:18.752,-15,-6,-286,36
15.08.2017 19:41:19.002,-8,-18,8,44
15.08.2017 19:41:19.252,-17,-19,125,37
15.08.2017 19:41:19.502,-5,-11,-263,30
15.08.2017 19:41:19.752,-4,18,-18,3
15.08.2017 19:41:20.002,3,-47,150,34
15.08.2017 19:41:20.252,-5,-1,-219,31
15.08.2017 19:41:20.502,-6,-8,-115,26
15.08.2017 19:41:20.729,-5,-2,172,32
15.08.2017 19:41:20.979,15,5,-178,8
15.08.2017 19:41:21.229,5,14,-170,3
15.08.2017 19:41:21.479,5,7,193,8
15.08.2017 19:41:21.729,5,-1,-122,-4
15.08.2017 19:41:21.979,5,-26,-244,8
15.08.2017 19:41:22.229,-5,-1,178,19
15.08.2017 19:41:22.479,6,1,-82,30
15.08.2017 19:41:22.729,-8,-33,-293,47
15.08.2017 19:41:22.979,-6,-13,166,18
15.08.2017 19:41:23.229,-6,-6,3,35
15.08.2017 19:41:23.479,-18,-3,-289,7
15.08.2017 19:41:23.729,-5,-9,88,28
15.08.2017 19:41:23.979,4,41,78,8
15.08.2017 19:41:24.229,-5,-10,-295,40
15.08.2017 19:41:24.479,5,14,59,48
15.08.2017 19:41:24.752,-5,-25,81,46
15.08.2017 19:41:25.002,-20,-6,-283,57
15.08.2017 19:41:25.252,-14,-1,21,23
15.08.2017 19:41:25.502,-8,-5,123,43
15.08.2017 19:41:25.752,5,-24,-278,30
15.08.2017 19:41:26.002,4,-26,-77,17
15.08.2017 19:41:26.252,-5,0,167,30
15.08.2017 19:41:26.502,-5,0,-209,18
15.08.2017 19:41:26.752,-5,-14,-131,44
15.08.2017 19:41:27.002,5,3,212,1
15.08.2017 19:41:27.252,5,25,-171,14
15.08.2017 19:41:27.502,5,3,-159,3
15.08.2017 19:41:27.752,5,2,185,5
15.08.2017 19:41:28.002,5,14,-150,24
15.08.2017 19:41:28.252,-6,-13,-212,6
15.08.2017 19:41:28.502,5,-23,186,41
15.08.2017 19:41:28.756,6,15,-96,26
15.08.2017 19:41:29.006,15,-39,-291,40
15.08.2017 19:41:29.256,-6,-19,158,25
15.08.2017 19:41:29.506,-16,1,-6,18
15.08.2017 19:41:29.756,-6,-20,-302,14
15.08.2017 19:41:30.006,-6,-4,136,8
15.08.2017 19:41:30.256,-5,-10,12,30
15.08.2017 19:41:30.506,3,44,-290,41
15.08.2017 19:41:30.756,-26,-25,70,34
15.08.2017 19:41:31.006,-29,-4,79,55
15.08.2017 19:41:31.256,-17,-6,-281,47
15.08.2017 19:41:31.506,-6,-15,3,44
15.08.2017 19:41:31.756,-5,6,144,23
15.08.2017 19:41:32.006,4,-41,-294,20
15.08.2017 19:41:32.256,-5,11,-70,18
15.08.2017 19:41:32.506,-18,-13,155,30
15.08.2017 19:41:32.752,6,-5,-199,36
15.08.2017 19:41:33.002,5,3,-115,26
15.08.2017 19:41:33.252,15,-28,179,6
15.08.2017 19:41:33.502,5,13,-148,4
15.08.2017 19:41:33.752,16,29,-210,9
15.08.2017 19:41:34.002,-6,-13,210,17
15.08.2017 19:41:34.252,5,3,-95,3
15.08.2017 19:41:34.502,5,-14,-244,31
15.08.2017 19:41:34.752,5,2,174,39
15.08.2017 19:41:35.002,5,-23,-34,30
15.08.2017 19:41:35.252,-6,-7,-281,36
15.08.2017 19:41:35.502,-17,5,122,23
15.08.2017 19:41:36.002,2,-53,-323,0
15.08.2017 19:41:36.252,5,3,71,26
15.08.2017 19:41:36.502,-18,-4,79,31
15.08.2017 19:41:36.748,-4,-25,-281,58
15.08.2017 19:41:36.998,-22,32,34,42
15.08.2017 19:41:37.248,-6,-15,159,56
15.08.2017 19:41:37.498,-5,-23,-266,22
15.08.2017 19:41:37.748,-6,1,-59,28
15.08.2017 19:41:37.998,-6,-20,169,37
15.08.2017 19:41:38.248,5,-24,-234,6
15.08.2017 19:41:38.498,-17,-12,-135,17
15.08.2017 19:41:38.748,-15,5,190,36
15.08.2017 19:41:38.998,4,-18,-190,20
15.08.2017 19:41:39.248,16,-7,-212,26
15.08.2017 19:41:39.498,-6,11,197,17
15.08.2017 19:41:39.748,6,1,-92,8
15.08.2017 19:41:39.998,4,17,-259,-5
15.08.2017 19:41:40.248,-6,-7,167,14
15.08.2017 19:41:40.498,5,-8,-5,14
15.08.2017 19:41:40.755,17,2,-284,10
15.08.2017 19:41:41.005,14,-11,187,59
15.08.2017 19:41:41.255,5,-12,42,17
15.08.2017 19:41:41.505,-6,-1,-301,29
15.08.2017 19:41:41.755,-15,-14,80,23
15.08.2017 19:41:42.005,-8,5,67,20
15.08.2017 19:41:42.255,5,-7,-275,26
15.08.2017 19:41:42.505,-6,-5,-9,20
15.08.2017 19:41:43.005,-19,3,-264,48
15.08.2017 19:41:43.255,-17,-12,-91,52
15.08.2017 19:41:43.505,-14,1,190,32
15.08.2017 19:41:43.755,-8,-6,-236,44
15.08.2017 19:41:44.005,4,-17,-132,32
15.08.2017 19:41:44.255,5,0,187,18
15.08.2017 19:41:44.505,-6,4,-127,14
15.08.2017 19:41:44.865,-5,-2,-204,32
15.08.2017 19:41:45.115,4,17,217,20
15.08.2017 19:41:45.365,5,-6,-85,13
15.08.2017 19:41:45.615,5,31,-266,31
15.08.2017 19:41:45.865,16,-10,161,15
15.08.2017 19:41:46.115,-7,-16,-7,21
15.08.2017 19:41:46.365,7,-5,-240,-1
15.08.2017 19:41:46.615,3,-1,95,24
15.08.2017 19:41:46.865,5,13,46,17
